code,label,total,age,male,female
NL350,Utrecht,82182,15-19,41946,40236
NL36,Zuid-Holland,219876,15-19,112554,107322
NL361,Agglomeratie ’s-Gravenhage,53417,15-19,27224,26193
NL362,Delft en Westland,14673,15-19,7888,6785
NL363,Agglomeratie Leiden en Bollenstreek,25656,15-19,12883,12773
NL364,Zuidoost-Zuid-Holland,22204,15-19,11466,10738
NL365,Oost-Zuid-Holland,19962,15-19,10112,9850
NL366,Groot-Rijnmond,83964,15-19,42981,40983
NL4,Zuid-Nederland,203331,15-19,104854,98477
NL41,Noord-Brabant,145982,15-19,75814,70168
NL411,West-Noord-Brabant,35420,15-19,18032,17388
NL412,Midden-Noord-Brabant (NUTS 2021),:,15-19,:,:
NL413,Noordoost-Noord-Brabant (NUTS 2021),:,15-19,:,:
NL414,Zuidoost-Noord-Brabant,44376,15-19,23494,20882
NL415,Midden-Noord-Brabant,28998,15-19,15060,13938
NL416,Noordoost-Noord-Brabant,37188,15-19,19228,17960
NL42,Limburg (NL),57349,15-19,29040,28309
NL421,Noord-Limburg,15301,15-19,7862,7439
NL422,Midden-Limburg,11560,15-19,6045,5515
NL423,Zuid-Limburg,30488,15-19,15133,15355
NL,Netherlands,1182940,20-24,598566,584374
NL1,Noord-Nederland,125238,20-24,63612,61626
NL11,Groningen,57410,20-24,27792,29618
NL111,Oost-Groningen (NUTS 2021),:,20-24,:,:
NL112,Delfzijl en omgeving,2370,20-24,1280,1090
NL113,Overig Groningen (NUTS 2021),:,20-24,:,:
NL114,Oost-Groningen,7328,20-24,3866,3462
NL115,Overig Groningen,47712,20-24,22646,25066
NL12,Friesland (NL),40662,20-24,21379,19283
NL124,Noord-Friesland (NUTS 2021),:,20-24,:,:
NL125,Zuidwest-Friesland (NUTS 2021),:,20-24,:,:
NL126,Zuidoost-Friesland,10221,20-24,5547,4674
NL127,Noord-Friesland,22923,20-24,11720,11203
NL128,Zuidwest-Friesland,7518,20-24,4112,3406
NL13,Drenthe,27166,20-24,14441,12725
NL131,Noord-Drenthe,9643,20-24,5198,4445
NL132,Zuidoost-Drenthe,9511,20-24,5098,4413
NL133,Zuidwest-Drenthe,8012,20-24,4145,3867
NL2,Oost-Nederland,249788,20-24,128554,121234
NL21,Overijssel,80203,20-24,42621,37582
NL211,Noord-Overijssel,25300,20-24,12974,12326
NL212,Zuidwest-Overijssel,9648,20-24,5020,4628
NL213,Twente,45255,20-24,24627,20628
NL22,Gelderland,141347,20-24,71076,70271
NL221,Veluwe,47443,20-24,24265,23178
NL224,Zuidwest-Gelderland,15338,20-24,8134,7204
NL225,Achterhoek,22267,20-24,11851,10416
NL226,Arnhem/Nijmegen,56299,20-24,26826,29473
NL23,Flevoland,28238,20-24,14857,13381
NL230,Flevoland,28238,20-24,14857,13381
NL3,West-Nederland,569486,20-24,283709,285777
NL31,Utrecht (NUTS 2021),:,20-24,:,:
NL310,Utrecht (NUTS 2021),:,20-24,:,:
NL32,Noord-Holland,193473,20-24,95007,98466
NL321,Kop van Noord-Holland,22462,20-24,11865,10597
NL323,IJmond,11214,20-24,5925,5289
NL324,Agglomeratie Haarlem (NUTS 2021),:,20-24,:,:
NL325,Zaanstreek,10565,20-24,5510,5055
NL327,Het Gooi en Vechtstreek,11180,20-24,5840,5340
NL328,Alkmaar en omgeving,14076,20-24,7364,6712
NL329,Groot-Amsterdam (NUTS 2021),:,20-24,:,:
NL32A,Agglomeratie Haarlem,11264,20-24,5675,5589
NL32B,Groot-Amsterdam,112712,20-24,52828,59884
NL33,Zuid-Holland (NUTS 2021),:,20-24,:,:
NL332,Agglomeratie 's-Gravenhage (NUTS 2021),:,20-24,:,:
NL333,Delft en Westland (NUTS 2021),:,20-24,:,:
NL337,Agglomeratie Leiden en Bollenstreek (NUTS 2021),:,20-24,:,:
NL33A,Zuidoost-Zuid-Holland (NUTS 2021),:,20-24,:,:
NL33B,Oost-Zuid-Holland (NUTS 2021),:,20-24,:,:
NL33C,Groot-Rijnmond (NUTS 2021),:,20-24,:,:
NL34,Zeeland,20594,20-24,10866,9728
NL341,Zeeuwsch-Vlaanderen,4743,20-24,2507,2236
NL342,Overig Zeeland,15851,20-24,8359,7492
NL35,Utrecht,94567,20-24,45912,48655
NL350,Utrecht,94567,20-24,45912,48655
NL36,Zuid-Holland,260852,20-24,131924,128928
NL361,Agglomeratie ’s-Gravenhage,58371,20-24,29283,29088
NL362,Delft en Westland,23804,20-24,13762,10042
