code,label,total,age,male,female
HR044,Varazdinska zupanija (NUTS 2016),:,40-44,:,:
HR045,Koprivnicko-krizevacka zupanija (NUTS 2016),:,40-44,:,:
HR046,Medimurska zupanija (NUTS 2016),:,40-44,:,:
HR047,Bjelovarsko-bilogorska zupanija (NUTS 2016),:,40-44,:,:
HR048,Viroviticko-podravska zupanija (NUTS 2016),:,40-44,:,:
HR049,Pozesko-slavonska zupanija (NUTS 2016),:,40-44,:,:
HR04A,Brodsko-posavska zupanija (NUTS 2016),:,40-44,:,:
HR04B,Osjecko-baranjska zupanija (NUTS 2016),:,40-44,:,:
HR04C,Vukovarsko-srijemska zupanija (NUTS 2016),:,40-44,:,:
HR04D,Karlovacka zupanija (NUTS 2016),:,40-44,:,:
HR04E,Sisacko-moslavacka zupanija (NUTS 2016),:,40-44,:,:
HR05,Grad Zagreb,60702,40-44,29999,30703
HR050,Grad Zagreb,60702,40-44,29999,30703
HR06,Sjeverna Hrvatska,55954,40-44,29145,26809
HR061,Međimurska županija,7269,40-44,3739,3530
HR062,Varaždinska županija,11682,40-44,6100,5582
HR063,Koprivničko-križevačka županija,6629,40-44,3448,3181
HR064,Krapinsko-zagorska županija,8080,40-44,4216,3864
HR065,Zagrebačka županija,22294,40-44,11642,10652
HR,Croatia,262867,45-49,132250,130617
HR0,Hrvatska,262867,45-49,132250,130617
HR02,Panonska Hrvatska,63210,45-49,31927,31283
HR021,Bjelovarsko-bilogorska županija,6370,45-49,3280,3090
HR022,Virovitičko-podravska županija,4305,45-49,2112,2193
HR023,Požeško-slavonska županija,3822,45-49,1887,1935
HR024,Brodsko-posavska županija,7785,45-49,3897,3888
HR025,Osječko-baranjska županija,15939,45-49,7898,8041
HR026,Vukovarsko-srijemska županija,8602,45-49,4383,4219
HR027,Karlovačka županija,7450,45-49,3820,3630
HR028,Sisačko-moslavačka županija,8937,45-49,4650,4287
HR03,Jadranska Hrvatska,89019,45-49,44871,44148
HR031,Primorsko-goranska županija,19117,45-49,9636,9481
HR032,Ličko-senjska županija,2697,45-49,1369,1328
HR033,Zadarska županija,10794,45-49,5287,5507
HR034,Šibensko-kninska županija,5939,45-49,3070,2869
HR035,Splitsko-dalmatinska županija,28441,45-49,14165,14276
HR036,Istarska županija,14365,45-49,7360,7005
HR037,Dubrovačko-neretvanska županija,7666,45-49,3984,3682
HR04,Kontinentalna Hrvatska (NUTS 2016),:,45-49,:,:
HR041,Grad Zagreb (NUTS 2016),:,45-49,:,:
HR042,Zagrebacka zupanija (NUTS 2016),:,45-49,:,:
HR043,Krapinsko-zagorska zupanija (NUTS 2016),:,45-49,:,:
HR044,Varazdinska zupanija (NUTS 2016),:,45-49,:,:
HR045,Koprivnicko-krizevacka zupanija (NUTS 2016),:,45-49,:,:
HR046,Medimurska zupanija (NUTS 2016),:,45-49,:,:
HR047,Bjelovarsko-bilogorska zupanija (NUTS 2016),:,45-49,:,:
HR048,Viroviticko-podravska zupanija (NUTS 2016),:,45-49,:,:
HR049,Pozesko-slavonska zupanija (NUTS 2016),:,45-49,:,:
HR04A,Brodsko-posavska zupanija (NUTS 2016),:,45-49,:,:
HR04B,Osjecko-baranjska zupanija (NUTS 2016),:,45-49,:,:
HR04C,Vukovarsko-srijemska zupanija (NUTS 2016),:,45-49,:,:
HR04D,Karlovacka zupanija (NUTS 2016),:,45-49,:,:
HR04E,Sisacko-moslavacka zupanija (NUTS 2016),:,45-49,:,:
HR05,Grad Zagreb,55977,45-49,27339,28638
HR050,Grad Zagreb,55977,45-49,27339,28638
HR06,Sjeverna Hrvatska,54661,45-49,28113,26548
HR061,Međimurska županija,6971,45-49,3581,3390
HR062,Varaždinska županija,11023,45-49,5763,5260
HR063,Koprivničko-križevačka županija,6548,45-49,3390,3158
HR064,Krapinsko-zagorska županija,8115,45-49,4116,3999
HR065,Zagrebačka županija,22004,45-49,11263,10741
HR,Croatia,253935,50-54,126249,127686
HR0,Hrvatska,253935,50-54,126249,127686
HR02,Panonska Hrvatska,64930,50-54,32737,32193
HR021,Bjelovarsko-bilogorska županija,6453,50-54,3221,3232
HR022,Virovitičko-podravska županija,4330,50-54,2121,2209
HR023,Požeško-slavonska županija,4025,50-54,2042,1983
HR024,Brodsko-posavska županija,8328,50-54,4309,4019
HR025,Osječko-baranjska županija,16421,50-54,8041,8380
HR026,Vukovarsko-srijemska županija,9012,50-54,4599,4413
HR027,Karlovačka županija,7222,50-54,3722,3500
HR028,Sisačko-moslavačka županija,9139,50-54,4682,4457
HR03,Jadranska Hrvatska,84875,50-54,42222,42653
HR031,Primorsko-goranska županija,17630,50-54,8681,8949
HR032,Ličko-senjska županija,2888,50-54,1530,1358
HR033,Zadarska županija,10336,50-54,5100,5236
HR034,Šibensko-kninska županija,5939,50-54,3027,2912
HR035,Splitsko-dalmatinska županija,27867,50-54,13868,13999
HR036,Istarska županija,12971,50-54,6415,6556
HR037,Dubrovačko-neretvanska županija,7244,50-54,3601,3643
HR04,Kontinentalna Hrvatska (NUTS 2016),:,50-54,:,:
HR041,Grad Zagreb (NUTS 2016),:,50-54,:,:
HR042,Zagrebacka zupanija (NUTS 2016),:,50-54,:,:
HR043,Krapinsko-zagorska zupanija (NUTS 2016),:,50-54,:,:
HR044,Varazdinska zupanija (NUTS 2016),:,50-54,:,:
HR045,Koprivnicko-krizevacka zupanija (NUTS 2016),:,50-54,:,:
HR046,Medimurska zupanija (NUTS 2016),:,50-54,:,:
HR047,Bjelovarsko-bilogorska zupanija (NUTS 2016),:,50-54,:,:
