code,label,total,age,male,female
BE251,Arr. Brugge,16816,30-34,8588,8228
BE252,Arr. Diksmuide,3437,30-34,1760,1677
BE253,Arr. Ieper,6659,30-34,3403,3256
BE254,Arr. Kortrijk,19891,30-34,9966,9925
BE255,Arr. Oostende,8763,30-34,4611,4152
BE256,Arr. Roeselare,10658,30-34,5418,5240
BE257,Arr. Tielt,6176,30-34,3153,3023
BE258,Arr. Veurne,2722,30-34,1434,1288
BE3,Région wallonne,240250,30-34,120864,119386
BE31,Prov. Brabant wallon,24146,30-34,11926,12220
BE310,Arr. Nivelles,24146,30-34,11926,12220
BE32,Prov. Hainaut,87913,30-34,44236,43677
BE321,Arr. Ath (NUTS 2016),:,30-34,:,:
BE322,Arr. Charleroi (NUTS 2016),:,30-34,:,:
BE323,Arr. Mons,17380,30-34,8738,8642
BE324,Arr. Mouscron (NUTS 2016),:,30-34,:,:
BE325,Arr. Soignies (NUTS 2016),:,30-34,:,:
BE326,Arr. Thuin (NUTS 2016),:,30-34,:,:
BE327,Arr. Tournai (NUTS 2016),:,30-34,:,:
BE328,Arr. Tournai-Mouscron,14120,30-34,7258,6862
BE329,Arr. La Louvière,9184,30-34,4596,4588
BE32A,Arr. Ath,8117,30-34,4148,3969
BE32B,Arr. Charleroi,26287,30-34,13133,13154
BE32C,Arr. Soignies,7026,30-34,3480,3546
BE32D,Arr. Thuin,5799,30-34,2883,2916
BE33,Prov. Liège,74682,30-34,37390,37292
BE331,Arr. Huy,7531,30-34,3784,3747
BE332,Arr. Liège,43428,30-34,21833,21595
BE334,Arr. Waremme,5134,30-34,2508,2626
BE335,Arr. Verviers — communes francophones,13694,30-34,6854,6840
BE336,Bezirk Verviers — Deutschsprachige Gemeinschaft,4895,30-34,2411,2484
BE34,Prov. Luxembourg (BE),20181,30-34,10350,9831
BE341,Arr. Arlon,4839,30-34,2519,2320
BE342,Arr. Bastogne,3607,30-34,1848,1759
BE343,Arr. Marche-en-Famenne,3788,30-34,1955,1833
BE344,Arr. Neufchâteau,4450,30-34,2231,2219
BE345,Arr. Virton,3497,30-34,1797,1700
BE35,Prov. Namur,33328,30-34,16962,16366
BE351,Arr. Dinant,7239,30-34,3682,3557
BE352,Arr. Namur,21912,30-34,11109,10803
BE353,Arr. Philippeville,4177,30-34,2171,2006
BE,Belgium,769986,35-39,383974,386012
BE1,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,98157,35-39,48948,49209
BE10,Région de Bruxelles-Capitale/Brussels Hoofdstedelijk Gewest,98157,35-39,48948,49209
BE100,Arr. de Bruxelles-Capitale/Arr. Brussel-Hoofdstad,98157,35-39,48948,49209
BE2,Vlaams Gewest,430692,35-39,214904,215788
BE21,Prov. Antwerpen,126712,35-39,63142,63570
BE211,Arr. Antwerpen,73790,35-39,36869,36921
