code,label,total,age,male,female
PT187,Alentejo Central (NUTS 2021),:,35-39,:,:
PT19,Centro (PT),91614,35-39,45504,46110
PT191,Região de Aveiro,22932,35-39,11489,11443
PT192,Região de Coimbra,23556,35-39,11592,11964
PT193,Região de Leiria,16478,35-39,8183,8295
PT194,Viseu Dão Lafões,13480,35-39,6619,6861
PT195,Beira Baixa,4943,35-39,2448,2495
PT196,Beiras e Serra da Estrela,10225,35-39,5173,5052
PT1A,Grande Lisboa,135176,35-39,66113,69063
PT1A0,Grande Lisboa,135176,35-39,66113,69063
PT1B,Península de Setúbal,49664,35-39,23840,25824
PT1B0,Península de Setúbal,49664,35-39,23840,25824
PT1C,Alentejo,26378,35-39,13886,12492
PT1C1,Alentejo Litoral,6717,35-39,3892,2825
PT1C2,Baixo Alentejo,6186,35-39,3261,2925
PT1C3,Alto Alentejo,5140,35-39,2552,2588
PT1C4,Alentejo Central,8335,35-39,4181,4154
PT1D,Oeste e Vale do Tejo,47439,35-39,23714,23725
PT1D1,Oeste,22405,35-39,11138,11267
PT1D2,Médio Tejo,11188,35-39,5525,5663
PT1D3,Lezíria do Tejo,13846,35-39,7051,6795
PT2,Região Autónoma dos Açores,16767,35-39,8348,8419
PT20,Região Autónoma dos Açores,16767,35-39,8348,8419
PT200,Região Autónoma dos Açores,16767,35-39,8348,8419
PT3,Região Autónoma da Madeira,15338,35-39,7573,7765
PT30,Região Autónoma da Madeira,15338,35-39,7573,7765
PT300,Região Autónoma da Madeira,15338,35-39,7573,7765
PT,Portugal,725913,40-44,352038,373875
PT1,Continente,688896,40-44,333867,355029
PT11,Norte,247623,40-44,119767,127856
PT111,Alto Minho,15180,40-44,7334,7846
PT112,Cávado,30688,40-44,14766,15922
PT119,Ave,28701,40-44,13894,14807
PT11A,Área Metropolitana do Porto,123671,40-44,59803,63868
PT11B,Alto Tâmega e Barroso,4480,40-44,2197,2283
PT11C,Tâmega e Sousa,27329,40-44,13232,14097
PT11D,Douro,11340,40-44,5458,5882
PT11E,Terras de Trás-os-Montes,6234,40-44,3083,3151
PT15,Algarve,34053,40-44,16391,17662
PT150,Algarve,34053,40-44,16391,17662
PT16,Centro (PT) (NUTS 2021),:,40-44,:,:
PT16B,Oeste (NUTS 2021),:,40-44,:,:
PT16D,Região de Aveiro (NUTS 2021),:,40-44,:,:
PT16E,Região de Coimbra (NUTS 2021),:,40-44,:,:
PT16F,Região de Leiria (NUTS 2021),:,40-44,:,:
PT16G,Viseu Dão Lafões (NUTS 2021),:,40-44,:,:
PT16H,Beira Baixa (NUTS 2021),:,40-44,:,:
PT16I,Médio Tejo (NUTS 2021),:,40-44,:,:
PT16J,Beiras e Serra da Estrela (NUTS 2021),:,40-44,:,:
PT17,Área Metropolitana de Lisboa (NUTS 2021),:,40-44,:,:
PT170,Área Metropolitana de Lisboa (NUTS 2021),:,40-44,:,:
PT18,Alentejo (NUTS 2021),:,40-44,:,:
PT181,Alentejo Litoral (NUTS 2021),:,40-44,:,:
PT184,Baixo Alentejo (NUTS 2021),:,40-44,:,:
PT185,Lezíria do Tejo (NUTS 2021),:,40-44,:,:
PT186,Alto Alentejo (NUTS 2021),:,40-44,:,:
PT187,Alentejo Central (NUTS 2021),:,40-44,:,:
PT19,Centro (PT),110879,40-44,54120,56759
PT191,Região de Aveiro,26723,40-44,13043,13680
PT192,Região de Coimbra,29286,40-44,14220,15066
PT193,Região de Leiria,19970,40-44,9652,10318
PT194,Viseu Dão Lafões,16729,40-44,8145,8584
PT195,Beira Baixa,5916,40-44,2937,2979
PT196,Beiras e Serra da Estrela,12255,40-44,6123,6132
PT1A,Grande Lisboa,149411,40-44,71453,77958
PT1A0,Grande Lisboa,149411,40-44,71453,77958
PT1B,Península de Setúbal,58649,40-44,28220,30429
PT1B0,Península de Setúbal,58649,40-44,28220,30429
PT1C,Alentejo,31243,40-44,15850,15393
