code,label,total,age,male,female
PL8,Makroregion wschodni,259590,20-24,133267,126323
PL81,Lubelskie,101054,20-24,52012,49042
PL811,Bialski,15147,20-24,7840,7307
PL812,Chełmsko-zamojski,28739,20-24,14881,13858
PL814,Lubelski,33563,20-24,16936,16627
PL815,Puławski,23605,20-24,12355,11250
PL82,Podkarpackie,104642,20-24,53735,50907
PL821,Krośnieński,23656,20-24,12038,11618
PL822,Przemyski,19493,20-24,10144,9349
PL823,Rzeszowski,31789,20-24,16272,15517
PL824,Tarnobrzeski,29704,20-24,15281,14423
PL84,Podlaskie,53894,20-24,27520,26374
PL841,Białostocki,22220,20-24,11149,11071
PL842,Łomżyński,18296,20-24,9496,8800
PL843,Suwalski,13378,20-24,6875,6503
PL9,Makroregion województwo mazowieckie,256941,20-24,130829,126112
PL91,Warszawski stołeczny,139434,20-24,70275,69159
PL911,Miasto Warszawa,72717,20-24,35932,36785
PL912,Warszawski wschodni,33719,20-24,17248,16471
PL913,Warszawski zachodni,32998,20-24,17095,15903
PL92,Mazowiecki regionalny,117507,20-24,60554,56953
PL921,Radomski,29972,20-24,15495,14477
PL922,Ciechanowski,17705,20-24,9119,8586
PL923,Płocki,15506,20-24,8015,7491
PL924,Ostrołęcki,20358,20-24,10491,9867
PL925,Siedlecki,21395,20-24,10923,10472
PL926,Żyrardowski,12571,20-24,6511,6060
PL,Poland,2047207,25-29,1045860,1001347
PL2,Makroregion południowy,417531,25-29,212209,205322
PL21,Małopolskie,203311,25-29,102215,101096
PL213,Miasto Kraków,60201,25-29,27984,32217
PL214,Krakowski,41051,25-29,20920,20131
PL217,Tarnowski,24195,25-29,12636,11559
PL218,Nowosądecki,31215,25-29,16439,14776
PL219,Nowotarski,19772,25-29,10204,9568
PL21A,Oświęcimski,26877,25-29,14032,12845
PL22,Śląskie,214220,25-29,109994,104226
PL224,Częstochowski,23177,25-29,12211,10966
PL225,Bielski,33333,25-29,17258,16075
PL227,Rybnicki,29738,25-29,15410,14328
PL228,Bytomski,20576,25-29,10566,10010
PL229,Gliwicki,21690,25-29,11094,10596
PL22A,Katowicki,37737,25-29,18847,18890
PL22B,Sosnowiecki,29044,25-29,14964,14080
PL22C,Tyski,18925,25-29,9644,9281
PL4,Makroregion północno-zachodni,335285,25-29,171705,163580
PL41,Wielkopolskie,200671,25-29,102236,98435
PL411,Pilski,20737,25-29,10868,9869
PL414,Koniński,34535,25-29,18138,16397
PL415,Miasto Poznań,42324,25-29,20047,22277
PL416,Kaliski,35814,25-29,18731,17083
PL417,Leszczyński,30393,25-29,15855,14538
PL418,Poznański,36868,25-29,18597,18271
PL42,Zachodniopomorskie,84480,25-29,43447,41033
PL424,Miasto Szczecin,22638,25-29,11200,11438
PL426,Koszaliński,16884,25-29,8633,8251
PL427,Szczecinecko-pyrzycki,19502,25-29,10383,9119
PL428,Szczeciński,25456,25-29,13231,12225
PL43,Lubuskie,50134,25-29,26022,24112
PL431,Gorzowski,18587,25-29,9567,9020
PL432,Zielonogórski,31547,25-29,16455,15092
PL5,Makroregion południowo-zachodni,207319,25-29,105015,102304
PL51,Dolnośląskie,161051,25-29,81232,79819
PL514,Miasto Wrocław,53028,25-29,25442,27586
PL515,Jeleniogórski,25798,25-29,13468,12330
PL516,Legnicko-głogowski,21712,25-29,11196,10516
PL517,Wałbrzyski,28037,25-29,14652,13385
PL518,Wrocławski,32476,25-29,16474,16002
PL52,Opolskie,46268,25-29,23783,22485
PL523,Nyski,17395,25-29,9017,8378
PL524,Opolski,28873,25-29,14766,14107
PL6,Makroregion północny,310320,25-29,158326,151994
