code,label,total,age,male,female
HU12,Pest,103795,50-54,52883,50912
HU120,Pest,103795,50-54,52883,50912
HU2,Dunántúl,218004,50-54,110607,107397
HU21,Közép-Dunántúl,78909,50-54,40190,38719
HU211,Fejér,31296,50-54,16001,15295
HU212,Komárom-Esztergom,22303,50-54,11405,10898
HU213,Veszprém,25310,50-54,12784,12526
HU22,Nyugat-Dunántúl,75716,50-54,38585,37131
HU221,Győr-Moson-Sopron,35650,50-54,18216,17434
HU222,Vas,19572,50-54,9953,9619
HU223,Zala,20494,50-54,10416,10078
HU23,Dél-Dunántúl,63379,50-54,31832,31547
HU231,Baranya,25781,50-54,12880,12901
HU232,Somogy,22343,50-54,11260,11083
HU233,Tolna,15255,50-54,7692,7563
HU3,Alföld és Észak,265885,50-54,135049,130836
HU31,Észak-Magyarország,76952,50-54,38963,37989
HU311,Borsod-Abaúj-Zemplén,42920,50-54,21719,21201
HU312,Heves,20849,50-54,10470,10379
HU313,Nógrád,13183,50-54,6774,6409
HU32,Észak-Alföld,100539,50-54,51096,49443
HU321,Hajdú-Bihar,36988,50-54,18855,18133
HU322,Jász-Nagykun-Szolnok,25418,50-54,12996,12422
HU323,Szabolcs-Szatmár-Bereg,38133,50-54,19245,18888
HU33,Dél-Alföld,88394,50-54,44990,43404
HU331,Bács-Kiskun,36622,50-54,18621,18001
HU332,Békés,23423,50-54,12055,11368
HU333,Csongrád-Csanád,28349,50-54,14314,14035
HUX,Not regionalised/Unknown NUTS 1,:,50-54,:,:
HUXX,Not regionalised/Unknown NUTS 2,:,50-54,:,:
HUXXX,Not regionalised/Unknown NUTS 3,:,50-54,:,:
HU,Hungary,618163,55-59,303618,314545
HU1,Közép-Magyarország,183309,55-59,89060,94249
HU11,Budapest,99954,55-59,47127,52827
HU110,Budapest,99954,55-59,47127,52827
HU12,Pest,83355,55-59,41933,41422
HU120,Pest,83355,55-59,41933,41422
HU2,Dunántúl,193307,55-59,95527,97780
HU21,Közép-Dunántúl,69437,55-59,34528,34909
HU211,Fejér,26925,55-59,13458,13467
HU212,Komárom-Esztergom,19702,55-59,9670,10032
HU213,Veszprém,22810,55-59,11400,11410
HU22,Nyugat-Dunántúl,64951,55-59,32089,32862
HU221,Győr-Moson-Sopron,29392,55-59,14622,14770
HU222,Vas,16880,55-59,8318,8562
HU223,Zala,18679,55-59,9149,9530
HU23,Dél-Dunántúl,58919,55-59,28910,30009
HU231,Baranya,23950,55-59,11689,12261
HU232,Somogy,20475,55-59,10109,10366
HU233,Tolna,14494,55-59,7112,7382
HU3,Alföld és Észak,241547,55-59,119031,122516
HU31,Észak-Magyarország,71337,55-59,35093,36244
HU311,Borsod-Abaúj-Zemplén,40726,55-59,19985,20741
HU312,Heves,18151,55-59,8917,9234
HU313,Nógrád,12460,55-59,6191,6269
HU32,Észak-Alföld,90364,55-59,44543,45821
HU321,Hajdú-Bihar,33247,55-59,16327,16920
HU322,Jász-Nagykun-Szolnok,23192,55-59,11419,11773
HU323,Szabolcs-Szatmár-Bereg,33925,55-59,16797,17128
HU33,Dél-Alföld,79846,55-59,39395,40451
HU331,Bács-Kiskun,32697,55-59,16109,16588
HU332,Békés,21759,55-59,10759,11000
HU333,Csongrád-Csanád,25390,55-59,12527,12863
HUX,Not regionalised/Unknown NUTS 1,:,55-59,:,:
HUXX,Not regionalised/Unknown NUTS 2,:,55-59,:,:
HUXXX,Not regionalised/Unknown NUTS 3,:,55-59,:,:
HU,Hungary,544447,60-64,253918,290529
HU1,Közép-Magyarország,145134,60-64,66706,78428
HU11,Budapest,79068,60-64,35521,43547
HU110,Budapest,79068,60-64,35521,43547
HU12,Pest,66066,60-64,31185,34881
HU120,Pest,66066,60-64,31185,34881
HU2,Dunántúl,177852,60-64,83901,93951
HU21,Közép-Dunántúl,63366,60-64,29947,33419
HU211,Fejér,24330,60-64,11509,12821
HU212,Komárom-Esztergom,17691,60-64,8330,9361
HU213,Veszprém,21345,60-64,10108,11237
HU22,Nyugat-Dunántúl,58938,60-64,27757,31181
HU221,Győr-Moson-Sopron,25375,60-64,12061,13314
HU222,Vas,15292,60-64,7255,8037
HU223,Zala,18271,60-64,8441,9830
HU23,Dél-Dunántúl,55548,60-64,26197,29351
HU231,Baranya,22820,60-64,10751,12069
HU232,Somogy,19356,60-64,9115,10241
HU233,Tolna,13372,60-64,6331,7041
HU3,Alföld és Észak,221461,60-64,103311,118150
HU31,Észak-Magyarország,67298,60-64,31241,36057
HU311,Borsod-Abaúj-Zemplén,38293,60-64,17728,20565
HU312,Heves,17158,60-64,7943,9215
HU313,Nógrád,11847,60-64,5570,6277
HU32,Észak-Alföld,82206,60-64,38412,43794
HU321,Hajdú-Bihar,30084,60-64,14108,15976
HU322,Jász-Nagykun-Szolnok,21013,60-64,9838,11175
HU323,Szabolcs-Szatmár-Bereg,31109,60-64,14466,16643
HU33,Dél-Alföld,71957,60-64,33658,38299
HU331,Bács-Kiskun,30088,60-64,14086,16002
HU332,Békés,19748,60-64,9300,10448
HU333,Csongrád-Csanád,22121,60-64,10272,11849
HUX,Not regionalised/Unknown NUTS 1,:,60-64,:,:
HUXX,Not regionalised/Unknown NUTS 2,:,60-64,:,:
HUXXX,Not regionalised/Unknown NUTS 3,:,60-64,:,:
HU,Hungary,626863,65-69,273926,352937
HU1,Közép-Magyarország,169015,65-69,71773,97242
HU11,Budapest,95091,65-69,39244,55847
HU110,Budapest,95091,65-69,39244,55847
HU12,Pest,73924,65-69,32529,41395
HU120,Pest,73924,65-69,32529,41395
HU2,Dunántúl,206206,65-69,91618,114588
HU21,Közép-Dunántúl,72500,65-69,32067,40433
HU211,Fejér,28389,65-69,12487,15902
HU212,Komárom-Esztergom,19428,65-69,8522,10906
HU213,Veszprém,24683,65-69,11058,13625
HU22,Nyugat-Dunántúl,68370,65-69,30383,37987
HU221,Győr-Moson-Sopron,29418,65-69,12954,16464
HU222,Vas,17652,65-69,7861,9791
HU223,Zala,21300,65-69,9568,11732
HU23,Dél-Dunántúl,65336,65-69,29168,36168
HU231,Baranya,26296,65-69,11744,14552
HU232,Somogy,23107,65-69,10328,12779
HU233,Tolna,15933,65-69,7096,8837
HU3,Alföld és Észak,251642,65-69,110535,141107
HU31,Észak-Magyarország,73726,65-69,32003,41723
HU311,Borsod-Abaúj-Zemplén,40820,65-69,17701,23119
HU312,Heves,19865,65-69,8549,11316
HU313,Nógrád,13041,65-69,5753,7288
HU32,Észak-Alföld,92557,65-69,40674,51883
HU321,Hajdú-Bihar,33741,65-69,14846,18895
HU322,Jász-Nagykun-Szolnok,24885,65-69,10997,13888
HU323,Szabolcs-Szatmár-Bereg,33931,65-69,14831,19100
HU33,Dél-Alföld,85359,65-69,37858,47501
HU331,Bács-Kiskun,34670,65-69,15350,19320
HU332,Békés,24086,65-69,10913,13173
HU333,Csongrád-Csanád,26603,65-69,11595,15008
HUX,Not regionalised/Unknown NUTS 1,:,65-69,:,:
HUXX,Not regionalised/Unknown NUTS 2,:,65-69,:,:
HUXXX,Not regionalised/Unknown NUTS 3,:,65-69,:,:
HU,Hungary,530919,70-74,215428,315491
HU1,Közép-Magyarország,158074,70-74,62874,95200
HU11,Budapest,91835,70-74,35493,56342
HU110,Budapest,91835,70-74,35493,56342
HU12,Pest,66239,70-74,27381,38858
HU120,Pest,66239,70-74,27381,38858
HU2,Dunántúl,168339,70-74,69712,98627
HU21,Közép-Dunántúl,59211,70-74,24414,34797
HU211,Fejér,23257,70-74,9689,13568
HU212,Komárom-Esztergom,15929,70-74,6284,9645
HU213,Veszprém,20025,70-74,8441,11584
HU22,Nyugat-Dunántúl,56471,70-74,23557,32914
HU221,Győr-Moson-Sopron,24463,70-74,10079,14384
HU222,Vas,14706,70-74,6210,8496
HU223,Zala,17302,70-74,7268,10034
HU23,Dél-Dunántúl,52657,70-74,21741,30916
HU231,Baranya,20671,70-74,8462,12209
HU232,Somogy,19132,70-74,7948,11184
HU233,Tolna,12854,70-74,5331,7523
HU3,Alföld és Észak,204506,70-74,82842,121664
HU31,Észak-Magyarország,60332,70-74,23951,36381
